code,date,roe_weighted,ocf_to_revenue
002782,2020-09-30,20.81,0.0723
002782,2020-12-31,19.6,0.1135
002782,2021-03-31,1.29,-0.1753
002782,2021-06-30,2.97,-0.1402
002782,2021-09-30,4.7,-0.1027
002782,2021-12-31,1.82,-0.0813
002782,2022-03-31,1.38,-0.0258
002782,2022-06-30,4.1,-0.0826
002782,2022-09-30,4.86,0.0386
002782,2022-12-31,7.31,0.0231
002782,2023-03-31,1.69,0.089
002782,2023-06-30,3.64,0.0543
002782,2023-09-30,7.52,0.0779
002782,2023-12-31,6.36,0.0759
002782,2024-03-31,2.79,0.0494
002782,2024-06-30,5.54,0.1192
002782,2024-09-30,8.16,0.1189
002782,2024-12-31,12.15,0.1015
002782,2025-03-31,3.48,0.1045
002782,2025-06-30,7.38,0.0177
002782,2025-09-30,11.25,0.0663
002782,2025-12-31,14.32,0.0646
002782,2026-03-31,1.14,0.097
002783,2012-12-31,21.44,0.1971
002783,2013-12-31,21.07,0.1837
002783,2014-12-31,16.46,0.131
002783,2015-03-31,1.55,0.0084
002783,2015-06-30,6.74,0.0749
002783,2015-09-30,,0.1028
002783,2015-12-31,13.66,0.2217
002783,2016-03-31,1.25,-0.1001
002783,2016-06-30,4.35,0.0768
002783,2016-09-30,6.56,0.0938
002783,2016-12-31,,0.153
002783,2017-03-31,1.38,-0.2522
002783,2017-06-30,5.33,0.0559
002783,2017-09-30,7.11,0.0599
002783,2017-12-31,8.44,0.1151
002783,2018-03-31,0.73,0.0637
002783,2018-06-30,5.08,0.0126
002783,2018-09-30,7.08,0.0636
002783,2018-12-31,5.79,0.1266
002783,2019-03-31,0.79,0.0604
002783,2019-06-30,4.8,0.171
002783,2019-09-30,6.04,0.0814
002783,2019-12-31,3.3,0.1466
002783,2020-03-31,-0.93,-0.2325
002783,2020-06-30,1.76,0.0858
002783,2020-09-30,3.6,0.0527
002783,2020-12-31,2.93,0.049
002783,2021-03-31,-0.36,-0.1457
002783,2021-06-30,1.77,0.0448
002783,2021-09-30,1.88,-0.0077
002783,2021-12-31,-26.91,0.0035
002783,2022-03-31,4.88,0.1366
002783,2022-06-30,8.93,0.075
002783,2022-09-30,11.6,0.0582
002783,2022-12-31,9.85,0.0771
002783,2023-03-31,2.03,0.0532
002783,2023-06-30,7.58,0.1014
002783,2023-09-30,11.33,0.0935
002783,2023-12-31,11.58,0.1294
002783,2024-03-31,1.69,0.1547
002783,2024-06-30,3.04,0.144
002783,2024-09-30,5.18,0.0814
002783,2024-12-31,6.83,0.1091
002783,2025-03-31,1.41,0.0683
002783,2025-06-30,4.18,0.1599
002783,2025-09-30,5.25,0.1081
002783,2025-12-31,5.47,0.1456
002783,2026-03-31,0.37,-0.0645
002785,2012-12-31,7.61,-0.0141
002785,2013-12-31,7.9,0.0492
002785,2014-03-31,,-0.2901
002785,2014-09-30,,-0.0219
002785,2014-12-31,3.98,-0.0054
002785,2015-03-31,,-0.3203
002785,2015-06-30,0.71,-0.0434
002785,2015-09-30,,-0.0205
002785,2015-12-31,3.97,0.0297
002785,2016-03-31,0.42,-0.242
002785,2016-06-30,1.43,-0.2023
002785,2016-09-30,2.35,-0.1537
002785,2016-12-31,3.61,-0.0438
002785,2017-03-31,0.54,-0.177
002785,2017-06-30,1.62,-0.0319
002785,2017-09-30,2.39,-0.0735
002785,2017-12-31,-0.98,-0.0182
002785,2018-03-31,0.6,-0.1913
002785,2018-06-30,1.51,-0.0623
002785,2018-09-30,1.6,-0.019
002785,2018-12-31,1.58,0.0389
002785,2019-03-31,0.32,-0.099
002785,2019-06-30,0.82,-0.0113
002785,2019-09-30,0.9,-0.0259
002785,2019-12-31,-5.51,0.0032
002785,2020-03-31,0.31,-0.0203
002785,2020-06-30,0.73,-0.0158
002785,2020-09-30,0.91,-0.0316
002785,2020-12-31,1.94,0.0287
002785,2021-03-31,3.76,-0.1422
002785,2021-06-30,4.37,-0.0049
002785,2021-09-30,2.7,-0.0037
002785,2021-12-31,-3.76,-0.0194
002785,2022-03-31,0.91,0.0057
002785,2022-06-30,0.85,-0.0255
002785,2022-09-30,1.02,0.0069
002785,2022-12-31,-4.64,0.0163
002785,2023-03-31,-0.61,0.0508
002785,2023-06-30,0.75,0.0643
002785,2023-09-30,0.52,0.0318
002785,2023-12-31,-5.25,0.007
002785,2024-03-31,0.45,-0.082
002785,2024-06-30,0.44,-0.0536
002785,2024-09-30,0.25,-0.0408
002785,2024-12-31,-5.79,-0.0268
002785,2025-03-31,0.3,-0.0411
002785,2025-06-30,0.58,0.0122
002785,2025-09-30,0.23,0.0121
002785,2025-12-31,-9.75,0.0296
002785,2026-03-31,0.08,0.0223
002788,2012-12-31,22.66,-0.007
002788,2013-12-31,21.66,-0.0139
002788,2014-12-31,17.97,0.0282
002788,2015-03-31,3.23,-0.3423
002788,2015-06-30,8.07,-0.0487
002788,2015-09-30,11.47,-0.0696
002788,2015-12-31,16.58,0.0
002788,2016-03-31,2.34,-0.3755
002788,2016-06-30,4.84,-0.2354
002788,2016-09-30,6.61,-0.1289
002788,2016-12-31,,-0.0183
002788,2017-03-31,1.68,-0.0988
002788,2017-06-30,4.53,-0.1889
002788,2017-09-30,6.78,-0.1386
002788,2017-12-31,8.61,-0.0536
002788,2018-03-31,2.16,-0.2072
002788,2018-06-30,5.48,-0.042
002788,2018-09-30,9.1,-0.0096
002788,2018-12-31,11.99,0.011
002788,2019-03-31,2.74,-0.1871
002788,2019-06-30,7.46,-0.0904
002788,2019-09-30,11.83,-0.0655
002788,2019-12-31,15.24,-0.0419
002788,2020-03-31,2.71,-0.1113
002788,2020-06-30,7.0,-0.0156
002788,2020-09-30,11.04,-0.0308
002788,2020-12-31,13.49,0.005
002788,2021-03-31,2.72,-0.1224
002788,2021-06-30,6.34,-0.035
002788,2021-09-30,9.09,-0.029
002788,2021-12-31,12.46,-0.0212
002788,2022-03-31,2.84,-0.0899
002788,2022-06-30,6.55,0.002
002788,2022-09-30,9.49,0.0064
002788,2022-12-31,13.01,0.0119
002788,2023-03-31,2.89,0.0234
002788,2023-06-30,6.71,0.0421
002788,2023-09-30,9.34,0.0502
002788,2023-12-31,12.83,0.066
002788,2024-03-31,2.8,-0.0207
002788,2024-06-30,6.27,0.0287
002788,2024-09-30,8.47,0.0193
002788,2024-12-31,11.29,0.0282
002788,2025-03-31,2.23,-0.0157
002788,2025-06-30,4.8,0.0203
002788,2025-09-30,6.71,0.0208
002788,2025-12-31,8.71,0.0324
002788,2026-03-31,2.03,-0.0467
002787,2012-12-31,19.09,0.1154
002787,2013-12-31,18.94,0.0051
002787,2014-03-31,,0.1987
002787,2014-09-30,,0.1096
002787,2014-12-31,16.64,0.167
002787,2015-03-31,3.21,-0.0199
002787,2015-06-30,8.06,0.0135
002787,2015-09-30,12.17,0.068
002787,2015-12-31,16.32,0.0754
002787,2016-03-31,3.09,0.4497
002787,2016-06-30,6.84,0.1148
002787,2016-09-30,9.57,0.0656
002787,2016-12-31,11.66,0.1016
002787,2017-03-31,2.31,-0.0181
002787,2017-06-30,5.02,-0.019
002787,2017-09-30,7.99,0.0363
002787,2017-12-31,9.61,0.1313
002787,2018-03-31,1.2,-0.5793
002787,2018-06-30,3.82,-0.2306
002787,2018-09-30,5.34,-0.0772
002787,2018-12-31,4.57,0.0269
002787,2019-03-31,0.5,0.0804
002787,2019-06-30,1.74,0.0307
002787,2019-09-30,2.9,0.0771
002787,2019-12-31,4.49,0.0643
002787,2020-03-31,0.26,0.0907
002787,2020-06-30,1.93,0.0842
002787,2020-09-30,3.72,0.026
002787,2020-12-31,3.01,0.0112
002787,2021-03-31,0.35,-0.2797
002787,2021-06-30,2.01,-0.1644
002787,2021-09-30,3.75,-0.1429
002787,2021-12-31,1.11,0.0346
002787,2022-03-31,0.2,-0.0352
002787,2022-06-30,2.34,0.1159
002787,2022-09-30,2.86,0.0987
002787,2022-12-31,0.7,0.1648
002787,2023-03-31,0.14,-0.068
002787,2023-06-30,0.67,-0.1807
002787,2023-09-30,1.55,-0.0538
002787,2023-12-31,0.56,0.0634
002787,2024-03-31,1.18,-0.0348
002787,2024-06-30,2.58,-0.1278
002787,2024-09-30,3.65,-0.0281
002787,2024-12-31,4.28,0.0834
002787,2025-03-31,1.2,0.205
002787,2025-06-30,2.6,0.1941
002787,2025-09-30,4.56,0.2207
002787,2025-12-31,6.07,0.2018
002787,2026-03-31,1.39,-0.2901
002786,2012-12-31,13.84,0.0252
002786,2013-12-31,17.71,0.0768
002786,2014-09-30,7.58,0.0648
002786,2014-12-31,10.82,0.0588
002786,2015-03-31,1.84,0.0466
002786,2015-06-30,5.57,-0.0585
002786,2015-09-30,7.23,-0.0096
002786,2015-12-31,12.19,0.0318
002786,2016-03-31,2.84,0.0101
002786,2016-06-30,4.6,-0.0449
002786,2016-09-30,6.83,0.016
002786,2016-12-31,,0.0315
002786,2017-03-31,0.77,0.0459
002786,2017-06-30,2.86,-0.0051
002786,2017-09-30,4.51,-0.0082
002786,2017-12-31,6.01,-0.002
002786,2018-03-31,-1.51,-0.0599
002786,2018-06-30,0.39,-0.0333
002786,2018-09-30,1.68,-0.0128
002786,2018-12-31,4.0,0.0227
002786,2019-03-31,-3.85,0.0022
002786,2019-06-30,-6.38,0.0579
002786,2019-09-30,-14.07,0.0508
002786,2019-12-31,-25.61,0.0449
002786,2020-03-31,-9.75,0.0762
002786,2020-06-30,0.36,0.058
002786,2020-09-30,-2.96,0.0251
002786,2020-12-31,-44.47,-0.013
002786,2021-03-31,-16.86,-0.2092
002786,2021-06-30,-31.58,-0.2451
002786,2021-09-30,-61.71,-0.1406
002786,2021-12-31,-101.95,-0.0919
002786,2022-03-31,-15.31,0.1123
002786,2022-06-30,-14.67,0.0085
002786,2022-09-30,-26.69,0.0086
002786,2022-12-31,-69.41,0.0201
002786,2023-03-31,-23.21,0.067
002786,2023-06-30,-29.52,0.0888
002786,2023-09-30,-100.17,0.0342
002786,2023-12-31,67.32,0.0459
002786,2024-03-31,-5.9,-0.0526
002786,2024-06-30,-15.67,-0.0222
002786,2024-09-30,-33.42,-0.0094
002786,2024-12-31,-75.42,0.0202
002786,2025-03-31,-6.13,0.0779
002786,2025-06-30,-10.31,0.0141
002786,2025-09-30,-4.95,0.0254
002786,2025-12-31,-32.48,0.0365
002786,2026-03-31,3.45,0.0574
002789,2012-12-31,31.12,0.0343
002789,2013-12-31,23.55,-0.0998
002789,2014-12-31,18.81,-0.0589
002789,2015-03-31,4.55,-0.3038
002789,2015-06-30,7.49,-0.2094
002789,2015-09-30,9.66,-0.1855
002789,2015-12-31,14.53,-0.0754
002789,2016-03-31,2.85,-0.1236
002789,2016-06-30,4.87,-0.0508
002789,2016-09-30,6.49,-0.1357
002789,2016-12-31,8.64,-0.1096
002789,2017-03-31,2.58,-0.1648
002789,2017-06-30,3.99,-0.0272
002789,2017-09-30,6.44,-0.0207
002789,2017-12-31,8.1,0.0252
002789,2018-03-31,2.48,-0.1436
002789,2018-06-30,3.82,0.0193
002789,2018-09-30,6.52,0.046
002789,2018-12-31,7.64,0.0211
002789,2019-03-31,2.6,0.1684
002789,2019-06-30,3.72,0.1658
002789,2019-09-30,6.37,0.1542
002789,2019-12-31,1.75,0.1327
002789,2020-03-31,0.41,-0.4566
002789,2020-06-30,2.26,-0.2664
002789,2020-09-30,3.62,-0.2385
002789,2020-12-31,-2.11,-0.1504
002789,2021-03-31,0.66,-0.2137
002789,2021-06-30,1.56,-0.0676
002789,2021-09-30,2.32,-0.0206
002789,2021-12-31,-184.05,-0.0617
002789,2022-03-31,2.94,-0.2148
002789,2022-06-30,8.4,-0.1073
002789,2022-09-30,16.32,-0.1639
002789,2022-12-31,7.44,-0.0509
002789,2023-03-31,5.97,-0.0506
002789,2023-06-30,15.64,0.0193
002789,2023-09-30,15.69,-0.0136
002789,2023-12-31,-1356.96,-0.0627
002789,2024-03-31,17.19,-0.2164
002789,2024-06-30,16.18,0.0111
002789,2024-09-30,12.38,-0.0082
002789,2024-12-31,,0.0133
002789,2025-03-31,,0.0355
002789,2025-06-30,,-0.2566
002789,2025-09-30,,-0.2674
002789,2025-12-31,,-0.0889
002789,2026-03-31,,-0.3199
002790,2012-12-31,39.89,0.1463
002790,2013-12-31,38.82,0.1847
002790,2014-12-31,32.79,0.1429
002790,2015-03-31,5.64,0.1946
002790,2015-06-30,12.83,0.1846
002790,2015-09-30,20.6,0.1454
002790,2015-12-31,28.44,0.1731
002790,2016-03-31,3.34,0.1939
002790,2016-06-30,8.34,0.1743
002790,2016-09-30,12.71,0.1698
002790,2016-12-31,15.51,0.1823
002790,2017-03-31,2.46,0.2089
002790,2017-06-30,5.98,0.237
002790,2017-09-30,8.76,0.2029
002790,2017-12-31,11.45,0.2344
002790,2018-03-31,1.28,0.0509
002790,2018-06-30,3.91,-0.0237
002790,2018-09-30,7.65,0.0575
002790,2018-12-31,10.82,0.1203
002790,2019-03-31,2.23,0.1536
002790,2019-06-30,5.12,0.1979
002790,2019-09-30,8.12,0.1568
002790,2019-12-31,11.48,0.1795
002790,2020-03-31,1.27,0.2664
002790,2020-06-30,2.7,0.2466
002790,2020-09-30,4.57,0.1355
002790,2020-12-31,6.9,0.068
002790,2021-03-31,1.57,0.1385
002790,2021-06-30,2.91,0.0795
002790,2021-09-30,6.28,0.0246
002790,2021-12-31,8.05,0.0548
002790,2022-03-31,1.78,0.2009
002790,2022-06-30,4.62,0.1749
002790,2022-09-30,8.45,0.2181
002790,2022-12-31,11.44,0.1855
002790,2023-03-31,2.04,0.0795
002790,2023-06-30,5.69,0.1998
002790,2023-09-30,8.81,0.1919
002790,2023-12-31,10.97,0.1998
002790,2024-03-31,2.78,0.0733
002790,2024-06-30,4.5,0.0753
002790,2024-09-30,5.99,0.0726
002790,2024-12-31,8.63,0.1139
002790,2025-03-31,1.0,0.1508
002790,2025-06-30,2.4,0.1023
002790,2025-09-30,2.85,0.1002
002790,2025-12-31,0.88,0.1414
002790,2026-03-31,0.04,0.0609
002791,2012-12-31,29.73,0.089
002791,2013-12-31,27.49,0.0905
002791,2014-12-31,20.41,0.0167
002791,2015-03-31,-0.6,-0.2948
002791,2015-06-30,6.63,-0.1255
002791,2015-09-30,11.51,-0.0754
002791,2015-12-31,16.62,0.0609
002791,2016-03-31,-0.08,-0.2152
002791,2016-06-30,5.15,-0.0626
002791,2016-09-30,8.97,-0.0486
002791,2016-12-31,,0.0877
002791,2017-03-31,0.11,-0.3426
002791,2017-06-30,4.02,-0.1619
002791,2017-09-30,7.23,-0.1931
002791,2017-12-31,7.5,-0.0139
002791,2018-03-31,-1.13,-0.5065
002791,2018-06-30,1.2,-0.2919
002791,2018-09-30,4.38,-0.1835
002791,2018-12-31,6.41,0.0083
002791,2019-03-31,0.25,-0.409
002791,2019-06-30,4.36,-0.1887
002791,2019-09-30,9.59,-0.0512
002791,2019-12-31,15.21,0.1177
002791,2020-03-31,0.27,-0.5777
002791,2020-06-30,7.22,-0.1415
002791,2020-09-30,15.02,-0.0277
002791,2020-12-31,22.84,0.0743
002791,2021-03-31,1.09,-0.5462
002791,2021-06-30,9.05,-0.1574
002791,2021-09-30,16.11,-0.087
002791,2021-12-31,20.25,0.062
002791,2022-03-31,-1.88,-0.5388
002791,2022-06-30,-1.78,-0.1988
002791,2022-09-30,0.09,-0.0121
002791,2022-12-31,1.37,0.1222
002791,2023-03-31,-1.17,-0.2654
002791,2023-06-30,0.27,-0.1274
002791,2023-09-30,2.94,-0.0176
002791,2023-12-31,6.55,0.064
002791,2024-03-31,-0.9,-0.4468
002791,2024-06-30,0.1,-0.0591
002791,2024-09-30,0.64,0.0021
002791,2024-12-31,1.7,0.0593
002791,2025-03-31,-0.72,-0.3617
002791,2025-06-30,-0.54,-0.0742
002791,2025-09-30,0.3,-0.0103
002791,2025-12-31,-1.83,0.0476
002791,2026-03-31,-0.99,-0.2439
002792,2012-12-31,11.02,0.1453
002792,2013-12-31,13.36,0.112
002792,2014-12-31,50.93,0.1881
002792,2015-03-31,6.88,0.1493
002792,2015-06-30,16.08,0.0426
002792,2015-09-30,19.76,0.0357
002792,2015-12-31,26.24,0.1744
002792,2016-03-31,4.69,-0.2412
002792,2016-06-30,8.2,-0.0569
002792,2016-09-30,10.11,0.1083
002792,2016-12-31,,0.1401
002792,2017-03-31,1.34,0.0059
002792,2017-06-30,4.91,-0.0567
002792,2017-09-30,6.29,0.0492
002792,2017-12-31,5.92,0.0176
002792,2018-03-31,-0.52,-0.3946
002792,2018-06-30,2.08,-0.1845
002792,2018-09-30,2.43,-0.0619
002792,2018-12-31,2.31,0.0168
002792,2019-03-31,-0.94,-0.1813
002792,2019-06-30,2.61,-0.1208
002792,2019-09-30,4.59,0.1245
002792,2019-12-31,1.29,0.0995
002792,2020-03-31,-1.38,0.3641
002792,2020-06-30,1.48,-0.1834
002792,2020-09-30,3.25,-0.0675
002792,2020-12-31,3.56,0.0547
002792,2021-03-31,0.76,0.3996
002792,2021-06-30,3.13,0.3204
002792,2021-09-30,3.91,0.1105
002792,2021-12-31,2.01,0.1223
002792,2022-03-31,0.73,-0.1576
002792,2022-06-30,1.84,-0.0101
002792,2022-09-30,2.49,0.0236
002792,2022-12-31,2.97,0.0899
002792,2023-03-31,1.24,-0.2147
002792,2023-06-30,1.51,-0.158
002792,2023-09-30,2.05,-0.1759
002792,2023-12-31,2.91,-0.0328
002792,2024-03-31,0.17,-0.3484
002792,2024-06-30,0.85,-0.1306
002792,2024-09-30,1.91,-0.0793
002792,2024-12-31,1.48,-0.0013
002792,2025-03-31,0.4,-0.254
002792,2025-06-30,0.79,-0.0288
002792,2025-09-30,1.0,0.0871
002792,2025-12-31,1.47,0.0019
002792,2026-03-31,-0.46,-0.4419
002793,2012-12-31,30.03,0.0702
002793,2013-12-31,20.11,0.1366
002793,2014-12-31,22.56,0.0779
002793,2015-03-31,6.12,0.0026
002793,2015-06-30,15.89,0.0811
002793,2015-09-30,,-0.0176
002793,2015-12-31,26.13,0.0995
002793,2016-03-31,4.47,0.0368
002793,2016-06-30,11.63,0.1227
002793,2016-09-30,14.43,0.02
002793,2016-12-31,,0.1141
002793,2017-03-31,3.47,-0.2098
002793,2017-06-30,9.14,0.0858
002793,2017-09-30,13.07,0.0427
002793,2017-12-31,16.17,0.1235
002793,2018-03-31,2.66,-0.1253
002793,2018-06-30,7.0,0.0526
002793,2018-09-30,10.73,0.0339
002793,2018-12-31,13.67,0.122
002793,2019-03-31,1.98,0.0657
002793,2019-06-30,5.25,0.2682
002793,2019-09-30,4.99,0.1831
002793,2019-12-31,19.18,0.0153
002793,2020-03-31,2.94,-0.1349
002793,2020-06-30,5.64,-0.1024
002793,2020-09-30,8.82,-0.0934
002793,2020-12-31,8.17,-0.0053
002793,2021-03-31,3.82,-0.1424
002793,2021-06-30,7.09,-0.0453
002793,2021-09-30,10.27,-0.0603
002793,2021-12-31,9.63,0.0186
002793,2022-03-31,1.85,-0.3647
002793,2022-06-30,-2.73,-0.2682
002793,2022-09-30,-12.08,-0.3022
002793,2022-12-31,-32.44,-0.2618
002793,2023-03-31,-2.89,0.0405
002793,2023-06-30,-4.07,0.1058
002793,2023-09-30,-7.49,0.1735
002793,2023-12-31,-23.42,0.1975
002793,2024-03-31,-1.52,-0.1395
002793,2024-06-30,-3.76,-0.1153
002793,2024-09-30,-11.75,-0.0864
002793,2024-12-31,-50.63,-0.0596
002793,2025-03-31,0.41,0.3244
002793,2025-06-30,1.27,0.2023
002793,2025-09-30,1.62,0.1625
002793,2025-12-31,-23.19,0.1113
002793,2026-03-31,2.11,0.2432
002795,2012-12-31,30.28,0.103
002795,2013-12-31,30.58,0.1289
002795,2014-12-31,31.63,0.1976
002795,2015-03-31,7.15,0.373
002795,2015-06-30,15.06,0.2059
002795,2015-09-30,,0.1834
002795,2015-12-31,29.47,0.1381
002795,2016-03-31,6.63,0.428
002795,2016-06-30,10.33,0.255
002795,2016-09-30,11.87,0.2022
002795,2016-12-31,,0.1488
002795,2017-03-31,1.96,0.1469
002795,2017-06-30,4.9,0.0458
002795,2017-09-30,7.21,0.0505
002795,2017-12-31,9.6,0.0437
002795,2018-03-31,1.22,0.1697
002795,2018-06-30,5.04,0.1031
002795,2018-09-30,9.67,0.2197
002795,2018-12-31,12.95,0.1872
002795,2019-03-31,2.25,0.3108
002795,2019-06-30,5.31,0.2644
002795,2019-09-30,9.36,0.1702
002795,2019-12-31,9.98,0.1243
002795,2020-03-31,1.27,0.1156
002795,2020-06-30,4.75,0.0915
002795,2020-09-30,5.73,0.1457
002795,2020-12-31,2.07,0.0872
002795,2021-03-31,1.15,0.0972
002795,2021-06-30,3.86,0.033
002795,2021-09-30,4.1,0.0408
002795,2021-12-31,2.79,0.1142
002795,2022-03-31,1.57,0.272
002795,2022-06-30,3.89,0.188
002795,2022-09-30,4.51,0.2576
002795,2022-12-31,-3.25,0.2137
002795,2023-03-31,-1.96,-0.2324
002795,2023-06-30,-2.65,-0.0618
002795,2023-09-30,-3.86,0.0232
002795,2023-12-31,-19.07,0.0247
002795,2024-03-31,-2.96,-0.0897
002795,2024-06-30,-7.32,-0.1272
002795,2024-09-30,-9.98,-0.1221
002795,2024-12-31,-45.1,-0.0616
002795,2025-03-31,-3.86,0.1052
002795,2025-06-30,-7.53,-0.0023
002795,2025-09-30,-12.38,0.0823
002795,2025-12-31,-31.1,0.1477
002795,2026-03-31,16.48,-0.0737
002796,2012-12-31,27.08,0.1348
002796,2013-12-31,27.84,0.1528
002796,2014-12-31,26.04,0.1553
002796,2015-03-31,2.86,0.0392
002796,2015-06-30,9.95,0.1222
002796,2015-09-30,,0.1156
002796,2015-12-31,22.11,0.1105
002796,2016-03-31,2.53,-0.0127
002796,2016-06-30,7.12,0.0007
002796,2016-09-30,9.37,0.1141
002796,2016-12-31,,0.1138
002796,2017-03-31,1.0,-0.0287
002796,2017-06-30,2.95,0.0172
002796,2017-09-30,4.7,0.0473
002796,2017-12-31,5.29,0.0726
002796,2018-03-31,0.67,-0.1789
002796,2018-06-30,1.27,0.0688
002796,2018-09-30,2.34,0.0204
002796,2018-12-31,4.18,-0.0124
002796,2019-03-31,1.04,0.1906
002796,2019-06-30,4.18,0.1099
002796,2019-09-30,6.72,0.1078
002796,2019-12-31,6.54,0.1461
002796,2020-03-31,-0.24,-0.3133
002796,2020-06-30,2.12,-0.1106
002796,2020-09-30,2.91,-0.1109
002796,2020-12-31,2.46,0.0246
002796,2021-03-31,-0.28,0.2967
002796,2021-06-30,-1.04,-0.0111
002796,2021-09-30,-48.02,-0.0526
002796,2021-12-31,-54.27,-0.0618
002796,2022-03-31,-1.85,0.0138
002796,2022-06-30,-2.46,0.0181
002796,2022-09-30,-2.78,-0.0294
002796,2022-12-31,-3.67,0.0663
002796,2023-03-31,-0.61,0.0095
002796,2023-06-30,-0.84,-0.0045
002796,2023-09-30,-2.13,0.04
002796,2023-12-31,-1.72,0.0802
002796,2024-03-31,-1.01,-0.5378
002796,2024-06-30,2.06,-0.0286
002796,2024-09-30,3.25,0.0093
002796,2024-12-31,10.47,-0.007
002796,2025-03-31,-2.11,-0.1472
002796,2025-06-30,-5.07,0.0931
002796,2025-09-30,-5.82,0.0198
002796,2025-12-31,-6.46,0.0215
002796,2026-03-31,-2.76,-0.1617
002797,2012-09-30,,
002797,2012-12-31,4.84,
002797,2013-03-31,,
002797,2013-06-30,2.11,
002797,2013-09-30,,
002797,2013-12-31,3.62,
002797,2014-06-30,,
002797,2014-12-31,10.5,
002797,2015-03-31,4.12,
002797,2015-06-30,,
002797,2015-09-30,,
002797,2015-12-31,18.15,
002797,2016-03-31,1.62,
002797,2016-06-30,3.48,
002797,2016-09-30,5.76,
002797,2016-12-31,,
002797,2017-03-31,0.79,
002797,2017-06-30,2.18,
002797,2017-09-30,3.43,
002797,2017-12-31,4.85,
002797,2018-03-31,0.78,
002797,2018-06-30,0.82,
002797,2018-09-30,1.41,
002797,2018-12-31,1.41,
002797,2019-03-31,3.29,
002797,2019-06-30,2.42,
002797,2019-09-30,3.97,
002797,2019-12-31,5.83,
002797,2020-03-31,2.56,
002797,2020-06-30,4.58,
002797,2020-09-30,5.49,
002797,2020-12-31,7.31,
002797,2021-03-31,0.1,
002797,2021-06-30,2.5,
002797,2021-09-30,4.42,
002797,2021-12-31,5.26,
002797,2022-03-31,0.5,
002797,2022-06-30,1.97,
002797,2022-09-30,2.34,
002797,2022-12-31,2.76,
002797,2023-03-31,0.96,
002797,2023-06-30,2.14,
002797,2023-09-30,2.23,
002797,2023-12-31,2.25,
002797,2024-03-31,0.96,
002797,2024-06-30,2.64,
002797,2024-09-30,4.2,
002797,2024-12-31,5.8,
002797,2025-03-31,0.72,
002797,2025-06-30,2.89,
002797,2025-09-30,4.6,
002797,2025-12-31,5.01,
002797,2026-03-31,1.13,
002798,2012-12-31,21.87,0.1325
002798,2013-12-31,17.76,0.1623
002798,2014-12-31,13.67,0.0603
002798,2015-03-31,,-0.2722
002798,2015-06-30,5.09,0.1028
002798,2015-09-30,,-0.0087
002798,2015-12-31,14.76,0.1606
002798,2016-03-31,,-0.1252
002798,2016-06-30,4.1,-0.0023
002798,2016-09-30,5.44,0.0313
002798,2016-12-31,10.06,0.0733
002798,2017-03-31,0.33,0.0737
002798,2017-06-30,4.07,0.0929
002798,2017-09-30,5.4,0.1285
002798,2017-12-31,8.85,0.1887
002798,2018-03-31,2.13,-0.0432
002798,2018-06-30,6.06,0.0479
002798,2018-09-30,9.85,0.0358
002798,2018-12-31,13.3,0.0141
002798,2019-03-31,2.0,0.1745
002798,2019-06-30,6.98,0.0533
002798,2019-09-30,12.62,0.0677
002798,2019-12-31,16.58,0.0482
002798,2020-03-31,1.38,-0.4887
002798,2020-06-30,6.69,-0.1621
002798,2020-09-30,10.52,-0.0699
002798,2020-12-31,14.25,0.0047
002798,2021-03-31,1.76,-0.3607
002798,2021-06-30,6.23,-0.0191
002798,2021-09-30,7.88,0.0091
002798,2021-12-31,1.61,-0.0241
002798,2022-03-31,-2.02,-0.5527
002798,2022-06-30,-5.65,-0.1791
002798,2022-09-30,-9.23,-0.0196
002798,2022-12-31,-40.94,0.0242
002798,2023-03-31,-2.87,0.4319
002798,2023-06-30,-2.16,0.1669
002798,2023-09-30,-2.32,0.1366
002798,2023-12-31,-26.22,0.1311
002798,2024-03-31,-2.07,-0.0948
002798,2024-06-30,-2.57,0.0046
002798,2024-09-30,-6.72,0.0567
002798,2024-12-31,-30.31,0.0485
002798,2025-03-31,-2.74,0.0364
002798,2025-06-30,-5.32,0.0834
002798,2025-09-30,-8.45,0.097
002798,2025-12-31,-33.31,0.0815
002798,2026-03-31,-0.84,0.1319
002799,2012-12-31,20.18,0.2083
002799,2013-12-31,15.94,0.1528
002799,2014-12-31,14.5,0.1862
002799,2015-06-30,6.8,0.1417
002799,2015-09-30,,0.0874
002799,2015-12-31,11.6,0.1577
002799,2016-03-31,1.94,0.0849
002799,2016-06-30,4.91,0.0988
002799,2016-09-30,4.32,0.0945
002799,2016-12-31,6.42,0.1065
002799,2017-03-31,1.17,-0.1026
002799,2017-06-30,2.48,0.0237
002799,2017-09-30,2.99,0.049
002799,2017-12-31,4.37,0.1185
002799,2018-03-31,1.35,0.2636
002799,2018-06-30,2.57,0.2013
002799,2018-09-30,3.06,0.2195
002799,2018-12-31,5.28,0.1541
002799,2019-03-31,2.55,0.0755
002799,2019-06-30,5.1,-0.0366
002799,2019-09-30,7.93,0.0907
002799,2019-12-31,11.59,0.1122
002799,2020-03-31,3.19,-0.1476
002799,2020-06-30,6.62,-0.0979
002799,2020-09-30,10.41,-0.0873
002799,2020-12-31,15.63,-0.0237
002799,2021-03-31,4.39,-0.0779
002799,2021-06-30,10.44,0.0006
002799,2021-09-30,14.22,0.02
002799,2021-12-31,14.89,0.0401
