date,code,direction,qty,price,cost
20230201,002737,sell,38619,22.86,2648.55
20230201,001219,sell,60783,13.59,2478.19
20230201,300488,sell,38659,24.05,2788.91
20230201,002020,sell,71400,12.61,2702.04
20230201,600845,sell,28439,31.98,2728.3
20230201,002116,sell,87376,10.7,2804.44
20230201,002315,sell,68198,13.19,2699.13
20230201,300196,sell,63693,14.48,2767.02
20230201,300770,sell,27768,30.17,2513.61
20230201,600888,sell,111850,8.43,2827.54
20230201,300515,sell,69117,13.47,2792.2
20230201,603299,sell,95124,9.71,2772.12
20230201,600000,sell,131563,6.59,2602.32
20230201,600016,sell,299935,2.89,2600.96
20230201,002033,sell,85265,9.23,2360.22
20230201,002758,sell,65070,14.13,2758.2
20230201,601518,sell,435506,1.94,2530.28
20230201,000423,sell,24478,37.76,2772.98
20230201,600557,sell,44502,21.46,2864.93
20230201,002832,sell,35539,24.89,2653.54
20230201,002177,sell,267993,3.25,2612.46
20230201,002391,sell,128292,7.09,2728.47
20230201,601199,sell,137549,6.2,2560.24
20230201,002606,sell,89257,10.25,2745.91
20230201,003025,sell,72490,12.57,2733.84
20230201,300230,sell,225230,3.99,2698.75
20230201,601728,sell,15500,4.48,208.3
20230201,002195,sell,111530,3.03,1013.12
20230201,603369,buy,16720,54.78,2747.65
20230201,600130,sell,9190,5.25,144.74
20230201,002039,buy,5105,14.04,214.95
20230201,002884,buy,66746,13.72,2747.68
20230201,000663,buy,898,9.15,24.65
20230201,600050,buy,676,4.84,9.82
20230201,000617,sell,3298,5.91,58.5
20230201,601038,sell,1081,11.79,38.23
20230201,000517,sell,1621,2.57,12.51
20230201,601601,sell,425,23.42,29.86
20230201,601318,sell,274,44.32,36.43
20230201,600295,buy,93773,9.77,2747.67
20230201,300360,sell,3065,15.46,142.16
20230201,002027,buy,8241,5.79,143.2
20230201,603217,buy,957,31.56,90.61
20230201,002558,buy,99791,9.18,2747.69
20230201,000858,buy,4955,184.84,2747.62
20230201,600371,buy,5195,13.4,208.9
20230201,603699,buy,7965,9.88,236.2
20230201,000923,sell,6715,14.02,282.4
20230201,603697,buy,1444,7.67,33.24
20230201,603801,sell,3449,18.94,195.96
20230201,601699,sell,4974,14.95,223.13
20230201,000807,sell,11023,12.84,424.76
20230201,688300,buy,31284,29.28,2747.64
20230201,600426,buy,1076,31.63,102.09
20230201,000932,buy,1704,4.44,22.7
20230201,605337,buy,54977,16.66,2747.69
20230201,603866,buy,74147,12.35,2747.68
20230201,601828,buy,158318,5.79,2747.69
20230201,000568,buy,4341,210.96,2747.32
20230201,600873,buy,99808,9.18,2747.68
20230201,688169,buy,7871,116.36,2747.54
20230201,002545,buy,111483,8.22,2747.68
20230201,688036,sell,333,54.65,54.6
20230201,002728,buy,11690,10.35,362.9
20230201,601336,buy,1183,28.07,99.64
20230201,600660,buy,26614,34.41,2747.62
20230201,605259,buy,48335,18.95,2747.69
20230201,002555,buy,52861,17.33,2747.68
20230201,603195,buy,19836,46.17,2747.61
20230201,605377,buy,9486,11.52,327.74
20230201,000731,buy,116549,7.86,2747.67
20230201,603565,buy,104219,8.79,2747.68
20230201,600511,sell,178,28.46,15.2
20230201,000651,buy,32047,28.58,2747.64
20230201,000333,buy,19084,47.99,2747.64
20230201,600061,buy,137032,6.68,2747.69
20230201,300771,buy,64703,14.16,2747.68
20230201,300033,sell,1841,82.92,457.95
20230201,002677,buy,91950,9.96,2747.67
20230201,002343,buy,11831,7.0,248.45
20230201,603127,sell,521,44.65,69.78
20230201,600060,sell,1164,13.74,47.98
20230201,600486,buy,11374,80.52,2747.53
20230201,603896,sell,855,44.54,114.25
20230201,002133,buy,15898,3.41,162.68
20230201,600251,buy,111811,8.19,2747.67
20230201,603556,buy,1527,17.61,80.66
20230201,688121,buy,1582,25.97,123.24
20230201,002818,buy,92343,9.92,2747.67
20230201,000425,buy,166626,5.5,2747.68
20230201,000960,sell,3506,15.27,160.65
20230201,600941,buy,13536,67.66,2747.6
20230201,601328,buy,10477,4.03,126.6
20230201,600483,buy,103867,8.82,2747.67
20230201,000655,buy,123904,7.39,2747.67
20230201,603213,buy,64362,14.23,2747.65
20230201,000893,buy,31560,29.02,2747.61
20230201,000603,buy,7948,14.53,346.47
20230201,603599,buy,613,20.19,37.13
20230201,600219,sell,9111,3.08,84.21
20230201,002821,buy,5821,157.34,2747.59
20230201,600867,buy,100726,9.09,2747.68
20230201,003006,sell,10202,15.87,485.57
20230201,002508,buy,35385,25.88,2747.64
20230201,002057,buy,80013,11.45,2747.66
20230201,600585,buy,35701,25.65,2747.66
20230201,000716,buy,11290,8.31,281.39
20230201,000830,buy,75038,12.21,2747.67
20230201,600012,buy,133365,6.87,2747.68
20230201,600814,sell,43,7.26,0.94
20230201,300817,sell,2267,12.72,86.54
20230201,000913,buy,40817,22.44,2747.69
20230201,605009,buy,2053,32.89,202.54
20230201,002270,sell,2748,7.52,62.02
20230201,002790,buy,415,8.95,11.14
20230201,688318,sell,10965,60.18,1979.49
20230201,600030,sell,1460,20.54,89.95
20230201,603298,sell,1867,12.55,70.3
20230201,002493,buy,70988,12.9,2747.68
20230201,605399,buy,32539,28.15,2747.61
20230201,300677,buy,37575,24.37,2747.67
20230201,603203,sell,1016,29.97,91.35
20230201,603198,buy,15013,61.01,2747.62
20230201,000630,buy,276408,3.31,2747.68
20230201,002895,buy,32965,25.05,2477.45
20230201,600562,buy,1,17.08,0.05
20230301,300360,sell,59240,15.23,2707.48
20230301,601038,sell,77686,11.55,2691.1
20230301,605377,sell,79527,11.62,2772.69
20230301,603298,sell,72974,13.98,3060.18
20230301,603699,sell,92656,10.34,2873.01
20230301,000517,sell,356132,2.6,2773.06
20230301,688036,sell,16759,51.75,2601.82
20230301,002133,sell,268522,3.5,2816.19
20230301,600562,sell,50796,17.26,2630.53
20230301,600219,sell,297298,3.06,2732.85
20230301,000617,sell,154899,5.59,2599.17
