code,day,E,upgraded,stayed_l1,fell
300739,20240902,E0,False,False,True
300747,20240902,E0,False,True,False
300751,20240902,E0,False,True,False
300760,20240902,E0,False,True,False
300773,20240902,E1,False,True,False
300783,20240902,E0,True,False,False
300784,20240902,E2,False,True,False
300814,20240902,E0,False,True,False
300825,20240902,E0,True,False,False
300832,20240902,E1,False,True,False
300843,20240902,E0,True,False,False
300852,20240902,E0,False,True,False
300855,20240902,E1,False,True,False
300856,20240902,E0,False,True,False
300866,20240902,E0,True,False,False
300882,20240902,E0,True,False,False
300896,20240902,E0,False,True,False
300903,20240902,E1,False,False,True
300905,20240902,E0,False,True,False
300913,20240902,E0,True,False,False
300917,20240902,E0,False,False,True
300918,20240902,E0,True,False,False
300950,20240902,E0,False,True,False
300956,20240902,E0,True,False,False
300957,20240902,E1,False,True,False
300966,20240902,E1,False,False,True
300969,20240902,E0,False,True,False
300973,20240902,E0,True,False,False
300990,20240902,E0,True,False,False
300998,20240902,E0,False,True,False
301031,20240902,E0,True,False,False
301042,20240902,E0,True,False,False
301047,20240902,E1,False,False,True
301048,20240902,E0,False,True,False
301073,20240902,E0,False,False,True
301103,20240902,E1,False,True,False
301131,20240902,E1,False,True,False
301170,20240902,E1,False,True,False
301188,20240902,E0,True,False,False
301202,20240902,E1,True,False,False
301230,20240902,E1,True,False,False
301239,20240902,E0,False,False,True
301252,20240902,E0,True,False,False
301267,20240902,E0,False,True,False
301269,20240902,E1,True,False,False
301293,20240902,E0,True,False,False
301297,20240902,E0,True,False,False
301299,20240902,E1,False,True,False
301328,20240902,E0,True,False,False
301345,20240902,E0,True,False,False
301361,20240902,E0,True,False,False
301370,20240902,E0,False,True,False
301376,20240902,E0,False,True,False
301381,20240902,E0,False,True,False
301387,20240902,E0,False,True,False
301392,20240902,E2,False,True,False
301398,20240902,E0,False,True,False
301413,20240902,E2,True,False,False
301421,20240902,E0,False,True,False
301459,20240902,E2,False,True,False
301486,20240902,E0,True,False,False
301487,20240902,E0,False,True,False
301509,20240902,E0,False,False,True
301528,20240902,E1,False,True,False
301538,20240902,E2,False,True,False
301539,20240902,E2,False,True,False
301552,20240902,E2,False,True,False
301555,20240902,E1,False,True,False
301566,20240902,E2,False,False,True
301567,20240902,E2,False,False,True
301577,20240902,E2,False,False,True
301578,20240902,E2,False,False,True
301587,20240902,E2,False,False,True
301588,20240902,E2,False,True,False
301589,20240902,E2,False,True,False
301591,20240902,E2,False,True,False
301606,20240902,E2,False,True,False
600004,20240902,E1,False,True,False
600011,20240902,E0,False,True,False
600015,20240902,E0,True,False,False
600021,20240902,E0,True,False,False
600027,20240902,E0,True,False,False
600054,20240902,E1,False,True,False
600066,20240902,E0,True,False,False
600085,20240902,E0,False,False,True
600095,20240902,E1,False,True,False
600106,20240902,E0,True,False,False
600183,20240902,E0,True,False,False
600197,20240902,E0,False,True,False
600201,20240902,E0,False,True,False
600215,20240902,E0,False,False,True
600250,20240902,E1,False,False,True
600251,20240902,E0,False,False,True
600301,20240902,E0,True,False,False
600318,20240902,E0,True,False,False
600325,20240902,E0,False,True,False
600329,20240902,E0,False,False,True
600353,20240902,E0,True,False,False
600367,20240902,E1,True,False,False
600380,20240902,E0,True,False,False
600398,20240902,E0,True,False,False
600428,20240902,E0,True,False,False
600480,20240902,E0,True,False,False
600517,20240902,E0,True,False,False
600559,20240902,E1,False,True,False
600566,20240902,E0,True,False,False
600583,20240902,E0,True,False,False
600600,20240902,E0,True,False,False
600612,20240902,E0,False,True,False
600618,20240902,E1,True,False,False
600630,20240902,E0,True,False,False
600640,20240902,E1,True,False,False
600667,20240902,E1,True,False,False
600690,20240902,E0,False,True,False
600724,20240902,E0,True,False,False
600729,20240902,E0,False,True,False
600744,20240902,E0,False,True,False
600750,20240902,E0,True,False,False
600770,20240902,E2,False,True,False
600771,20240902,E0,False,True,False
600779,20240902,E0,True,False,False
600780,20240902,E0,False,True,False
600787,20240902,E1,True,False,False
600809,20240902,E0,False,True,False
600816,20240902,E0,True,False,False
600845,20240902,E0,False,False,True
600875,20240902,E0,True,False,False
600880,20240902,E0,True,False,False
600901,20240902,E0,True,False,False
600906,20240902,E0,False,True,False
600916,20240902,E0,False,True,False
600961,20240902,E0,False,True,False
600966,20240902,E0,True,False,False
600970,20240902,E0,False,True,False
600976,20240902,E0,False,False,True
600977,20240902,E0,True,False,False
600987,20240902,E1,False,True,False
600993,20240902,E0,True,False,False
601001,20240902,E1,False,True,False
601019,20240902,E1,False,True,False
601021,20240902,E0,False,True,False
601059,20240902,E0,False,True,False
601066,20240902,E0,True,False,False
601096,20240902,E2,False,True,False
601116,20240902,E0,True,False,False
601128,20240902,E0,True,False,False
601156,20240902,E0,True,False,False
601163,20240902,E1,True,False,False
601187,20240902,E0,True,False,False
601233,20240902,E0,False,True,False
601279,20240902,E0,False,True,False
601500,20240902,E0,True,False,False
601528,20240902,E0,True,False,False
601595,20240902,E0,True,False,False
601598,20240902,E0,True,False,False
601608,20240902,E0,True,False,False
601633,20240902,E1,False,True,False
601689,20240902,E0,True,False,False
601696,20240902,E0,False,True,False
601702,20240902,E0,True,False,False
601717,20240902,E0,False,True,False
601888,20240902,E0,False,False,True
601966,20240902,E0,False,True,False
601969,20240902,E0,True,False,False
601975,20240902,E0,False,True,False
601995,20240902,E0,False,True,False
601997,20240902,E0,False,True,False
603009,20240902,E0,True,False,False
603013,20240902,E1,True,False,False
603017,20240902,E0,False,True,False
603025,20240902,E0,True,False,False
603036,20240902,E1,True,False,False
603076,20240902,E1,False,True,False
603083,20240902,E0,True,False,False
603085,20240902,E0,True,False,False
603087,20240902,E0,True,False,False
603088,20240902,E0,True,False,False
603098,20240902,E1,True,False,False
603105,20240902,E0,True,False,False
603109,20240902,E1,True,False,False
603119,20240902,E0,True,False,False
603156,20240902,E0,True,False,False
603161,20240902,E0,True,False,False
603163,20240902,E1,True,False,False
603167,20240902,E0,True,False,False
603170,20240902,E1,False,False,True
603173,20240902,E0,True,False,False
603195,20240902,E0,False,True,False
603197,20240902,E0,False,True,False
603198,20240902,E0,False,True,False
603212,20240902,E1,False,True,False
603214,20240902,E1,True,False,False
603225,20240902,E0,False,True,False
603231,20240902,E2,False,False,True
603279,20240902,E0,False,True,False
603291,20240902,E0,True,False,False
603297,20240902,E0,True,False,False
603298,20240902,E0,False,True,False
603308,20240902,E0,True,False,False
603312,20240902,E2,True,False,False
603317,20240902,E0,True,False,False
603323,20240902,E1,False,True,False
603325,20240902,E2,True,False,False
603338,20240902,E0,True,False,False
603367,20240902,E1,True,False,False
603369,20240902,E0,False,True,False
603373,20240902,E2,False,True,False
603439,20240902,E0,False,False,True
603486,20240902,E0,False,True,False
603496,20240902,E0,True,False,False
603501,20240902,E0,False,True,False
603516,20240902,E0,True,False,False
603520,20240902,E0,True,False,False
603529,20240902,E0,True,False,False
603530,20240902,E0,True,False,False
603558,20240902,E1,True,False,False
603566,20240902,E0,False,True,False
603568,20240902,E0,False,True,False
603600,20240902,E1,True,False,False
603619,20240902,E0,False,True,False
603629,20240902,E0,True,False,False
603633,20240902,E0,False,False,True
603658,20240902,E0,True,False,False
603693,20240902,E0,False,True,False
603727,20240902,E0,True,False,False
603728,20240902,E0,True,False,False
603739,20240902,E0,False,True,False
603767,20240902,E0,True,False,False
603786,20240902,E0,True,False,False
603801,20240902,E0,True,False,False
603806,20240902,E1,False,False,True
603816,20240902,E0,False,True,False
603855,20240902,E0,True,False,False
603859,20240902,E0,True,False,False
603868,20240902,E0,True,False,False
603871,20240902,E1,False,True,False
603885,20240902,E0,True,False,False
603890,20240902,E1,True,False,False
603896,20240902,E0,False,True,False
603899,20240902,E0,False,True,False
603915,20240902,E0,True,False,False
603929,20240902,E1,True,False,False
603931,20240902,E0,True,False,False
603950,20240902,E0,False,False,True
603969,20240902,E1,True,False,False
603979,20240902,E0,False,True,False
603983,20240902,E0,True,False,False
603986,20240902,E0,True,False,False
605011,20240902,E0,False,True,False
605020,20240902,E0,True,False,False
605098,20240902,E0,False,True,False
605108,20240902,E0,True,False,False
605123,20240902,E0,False,False,True
605162,20240902,E0,True,False,False
605196,20240902,E0,True,False,False
605198,20240902,E0,True,False,False
605228,20240902,E0,True,False,False
605258,20240902,E0,True,False,False
605305,20240902,E0,True,False,False
605319,20240902,E0,True,False,False
605555,20240902,E0,True,False,False
605580,20240902,E1,True,False,False
605599,20240902,E0,False,True,False
688006,20240902,E0,False,False,True
688007,20240902,E0,False,True,False
688016,20240902,E0,True,False,False
688019,20240902,E0,False,True,False
688025,20240902,E1,True,False,False
688035,20240902,E0,False,True,False
688036,20240902,E1,False,True,False
688037,20240902,E1,False,True,False
688088,20240902,E0,True,False,False
688102,20240902,E0,True,False,False
688108,20240902,E0,False,True,False
688111,20240902,E0,False,True,False
688122,20240902,E1,False,True,False
688138,20240902,E0,False,True,False
688139,20240902,E0,True,False,False
688150,20240902,E0,True,False,False
688159,20240902,E0,False,True,False
688166,20240902,E0,False,True,False
688169,20240902,E0,False,True,False
688188,20240902,E0,False,True,False
688190,20240902,E0,True,False,False
688200,20240902,E0,False,True,False
688222,20240902,E0,True,False,False
688276,20240902,E0,False,True,False
688279,20240902,E1,True,False,False
688292,20240902,E1,False,False,True
688316,20240902,E0,False,True,False
688352,20240902,E0,False,True,False
688375,20240902,E0,True,False,False
688389,20240902,E0,False,True,False
688401,20240902,E0,False,True,False
688469,20240902,E0,False,False,True
688475,20240902,E0,False,True,False
688478,20240902,E1,False,True,False
688484,20240902,E1,False,True,False
688520,20240902,E0,False,True,False
688533,20240902,E0,True,False,False
688536,20240902,E0,False,True,False
688548,20240902,E0,True,False,False
688549,20240902,E0,True,False,False
688578,20240902,E0,True,False,False
688601,20240902,E1,False,True,False
688612,20240902,E0,False,True,False
688628,20240902,E0,False,True,False
688663,20240902,E0,False,True,False
688677,20240902,E0,True,False,False
688686,20240902,E0,True,False,False
688687,20240902,E0,False,True,False
688690,20240902,E1,False,True,False
688691,20240902,E2,False,False,True
688776,20240902,E0,False,True,False
688778,20240902,E0,True,False,False
688787,20240902,E0,True,False,False
688789,20240902,E0,False,True,False
688798,20240902,E0,True,False,False
000001,20250102,E0,False,True,False
000026,20250102,E0,True,False,False
000027,20250102,E0,True,False,False
000058,20250102,E0,True,False,False
000089,20250102,E1,False,True,False
000155,20250102,E0,False,False,True
000338,20250102,E0,True,False,False
000521,20250102,E0,False,True,False
000537,20250102,E1,True,False,False
000550,20250102,E0,False,True,False
000568,20250102,E0,True,False,False
000582,20250102,E0,True,False,False
000589,20250102,E0,False,False,True
000596,20250102,E0,False,True,False
000651,20250102,E0,False,False,True
000682,20250102,E0,True,False,False
000690,20250102,E0,False,True,False
000737,20250102,E0,True,False,False
000750,20250102,E0,True,False,False
000786,20250102,E1,False,True,False
000791,20250102,E1,True,False,False
000800,20250102,E0,False,True,False
000830,20250102,E1,False,True,False
000858,20250102,E0,False,True,False
000869,20250102,E0,True,False,False
000875,20250102,E1,True,False,False
000913,20250102,E0,False,True,False
000915,20250102,E0,True,False,False
000923,20250102,E0,False,True,False
000932,20250102,E0,True,False,False
000975,20250102,E0,False,False,True
001213,20250102,E0,True,False,False
001216,20250102,E0,True,False,False
001234,20250102,E0,False,False,True
001277,20250102,E2,False,True,False
001289,20250102,E1,True,False,False
001318,20250102,E1,True,False,False
001326,20250102,E0,False,True,False
001337,20250102,E0,True,False,False
001368,20250102,E1,True,False,False
001376,20250102,E0,False,True,False
001387,20250102,E0,False,True,False
001389,20250102,E2,False,True,False
002011,20250102,E0,False,False,True
002015,20250102,E0,False,True,False
002032,20250102,E1,True,False,False
002033,20250102,E1,False,False,True
002048,20250102,E0,True,False,False
002053,20250102,E0,False,False,True
002060,20250102,E0,False,True,False
002083,20250102,E0,False,True,False
002096,20250102,E1,False,False,True
002099,20250102,E0,True,False,False
002104,20250102,E0,False,False,True
002142,20250102,E0,False,True,False
002145,20250102,E1,False,True,False
002153,20250102,E0,True,False,False
002158,20250102,E0,False,True,False
002179,20250102,E0,False,False,True
002233,20250102,E0,False,False,True
002242,20250102,E0,False,True,False
002254,20250102,E1,True,False,False
002284,20250102,E0,True,False,False
002304,20250102,E0,False,True,False
002332,20250102,E0,False,False,True
002372,20250102,E0,True,False,False
002380,20250102,E1,True,False,False
002404,20250102,E1,True,False,False
002415,20250102,E1,False,True,False
002452,20250102,E1,False,True,False
002455,20250102,E0,False,True,False
002463,20250102,E1,False,True,False
002487,20250102,E1,True,False,False
002492,20250102,E0,False,False,True
002493,20250102,E0,True,False,False
002507,20250102,E1,False,True,False
002521,20250102,E0,False,True,False
002535,20250102,E1,False,True,False
002555,20250102,E0,True,False,False
002557,20250102,E0,False,False,True
002590,20250102,E0,False,True,False
002646,20250102,E1,False,False,True
002653,20250102,E1,True,False,False
002690,20250102,E0,True,False,False
002697,20250102,E1,True,False,False
002703,20250102,E0,True,False,False
002722,20250102,E0,False,True,False
002800,20250102,E0,True,False,False
002807,20250102,E1,True,False,False
002832,20250102,E0,False,True,False
002833,20250102,E1,False,True,False
002913,20250102,E0,True,False,False
002920,20250102,E0,False,True,False
002936,20250102,E0,False,True,False
002937,20250102,E0,True,False,False
002939,20250102,E0,True,False,False
002947,20250102,E1,False,False,True
002955,20250102,E0,False,False,True
002978,20250102,E1,True,False,False
002984,20250102,E0,False,True,False
003019,20250102,E1,True,False,False
003025,20250102,E0,True,False,False
003026,20250102,E0,True,False,False
003035,20250102,E0,True,False,False
003043,20250102,E0,True,False,False
300002,20250102,E0,False,True,False
300009,20250102,E0,True,False,False
300012,20250102,E0,False,True,False
300031,20250102,E0,True,False,False
300049,20250102,E0,False,True,False
300065,20250102,E0,True,False,False
300095,20250102,E0,True,False,False
300146,20250102,E0,False,True,False
300151,20250102,E0,False,True,False
300160,20250102,E0,False,False,True
300164,20250102,E0,False,False,True
300165,20250102,E0,False,False,True
300172,20250102,E0,True,False,False
300180,20250102,E0,True,False,False
300193,20250102,E0,False,True,False
300217,20250102,E0,False,False,True
300218,20250102,E0,False,True,False
300221,20250102,E0,True,False,False
300223,20250102,E0,True,False,False
300226,20250102,E0,False,False,True
300228,20250102,E0,False,True,False
300232,20250102,E0,True,False,False
300235,20250102,E1,False,True,False
300238,20250102,E0,True,False,False
300258,20250102,E0,False,False,True
300260,20250102,E1,True,False,False
300274,20250102,E0,False,True,False
300279,20250102,E0,True,False,False
300286,20250102,E1,True,False,False
300292,20250102,E1,False,True,False
300308,20250102,E0,False,True,False
300314,20250102,E0,True,False,False
300316,20250102,E0,False,False,True
300320,20250102,E1,False,False,True
300322,20250102,E0,True,False,False
300327,20250102,E0,False,True,False
300346,20250102,E1,True,False,False
300347,20250102,E0,False,False,True
300357,20250102,E0,True,False,False
300373,20250102,E0,False,False,True
300375,20250102,E0,False,False,True
300394,20250102,E0,False,True,False
300395,20250102,E0,True,False,False
300398,20250102,E1,True,False,False
300400,20250102,E1,False,True,False
300445,20250102,E0,False,True,False
300446,20250102,E1,False,False,True
300487,20250102,E0,False,True,False
300502,20250102,E0,False,True,False
300514,20250102,E1,False,False,True
300529,20250102,E0,False,True,False
300531,20250102,E0,True,False,False
300545,20250102,E1,False,True,False
300571,20250102,E0,False,False,True
300573,20250102,E0,True,False,False
300590,20250102,E0,False,True,False
300595,20250102,E0,False,True,False
300611,20250102,E1,False,False,True
300612,20250102,E0,False,True,False
300628,20250102,E0,False,True,False
300631,20250102,E0,False,True,False
300632,20250102,E0,True,False,False
300633,20250102,E0,True,False,False
300643,20250102,E0,False,False,True
300653,20250102,E0,False,True,False
300654,20250102,E0,False,True,False
300656,20250102,E1,True,False,False
300661,20250102,E0,True,False,False
300662,20250102,E0,True,False,False
300677,20250102,E0,False,True,False
300693,20250102,E1,True,False,False
300696,20250102,E0,True,False,False
300705,20250102,E0,False,False,True
300706,20250102,E1,False,False,True
300709,20250102,E0,False,False,True
300713,20250102,E0,True,False,False
300724,20250102,E0,False,True,False
300725,20250102,E0,True,False,False
300735,20250102,E0,False,True,False
300747,20250102,E0,False,True,False
300751,20250102,E0,False,True,False
300752,20250102,E0,True,False,False
300758,20250102,E0,False,False,True
300760,20250102,E0,False,True,False
300770,20250102,E1,True,False,False
300771,20250102,E0,False,True,False
300773,20250102,E1,True,False,False
300781,20250102,E0,False,False,True
300784,20250102,E2,True,False,False
300792,20250102,E0,False,True,False
300814,20250102,E0,False,True,False
300832,20250102,E0,False,True,False
300841,20250102,E0,False,True,False
300852,20250102,E0,False,False,True
300855,20250102,E0,False,False,True
300863,20250102,E0,False,True,False
300867,20250102,E0,True,False,False
300873,20250102,E0,False,False,True
300879,20250102,E0,True,False,False
300880,20250102,E1,False,True,False
300892,20250102,E0,True,False,False
300896,20250102,E0,False,True,False
300905,20250102,E0,False,False,True
300922,20250102,E1,False,False,True
300936,20250102,E0,False,False,True
300943,20250102,E0,False,False,True
300947,20250102,E0,False,True,False
300950,20250102,E1,False,True,False
300957,20250102,E0,False,True,False
300964,20250102,E0,True,False,False
300969,20250102,E0,False,True,False
300978,20250102,E0,False,False,True
300982,20250102,E0,False,True,False
300988,20250102,E0,True,False,False
300998,20250102,E0,True,False,False
301013,20250102,E0,True,False,False
301020,20250102,E0,True,False,False
301025,20250102,E0,False,True,False
301028,20250102,E1,True,False,False
301036,20250102,E0,False,True,False
301039,20250102,E0,False,False,True
301048,20250102,E0,False,False,True
301083,20250102,E0,True,False,False
301087,20250102,E1,True,False,False
301090,20250102,E0,True,False,False
301092,20250102,E0,True,False,False
301128,20250102,E1,True,False,False
301132,20250102,E0,True,False,False
301138,20250102,E0,True,False,False
301149,20250102,E0,True,False,False
301158,20250102,E1,True,False,False
301170,20250102,E0,True,False,False
301175,20250102,E1,True,False,False
301192,20250102,E0,False,True,False
301201,20250102,E1,False,False,True
301207,20250102,E0,False,True,False
301215,20250102,E0,False,True,False
301218,20250102,E0,False,False,True
301221,20250102,E0,True,False,False
301226,20250102,E1,False,False,True
301260,20250102,E0,True,False,False
301262,20250102,E0,False,True,False
301267,20250102,E0,False,False,True
301282,20250102,E0,False,True,False
301287,20250102,E0,True,False,False
301292,20250102,E0,False,False,True
301298,20250102,E1,True,False,False
301299,20250102,E0,False,True,False
301312,20250102,E0,False,True,False
301318,20250102,E0,False,True,False
301327,20250102,E0,False,True,False
301330,20250102,E0,True,False,False
301332,20250102,E0,True,False,False
301348,20250102,E0,False,False,True
301370,20250102,E0,False,True,False
301376,20250102,E0,False,True,False
301379,20250102,E1,False,False,True
301386,20250102,E1,True,False,False
301387,20250102,E1,True,False,False
301398,20250102,E1,True,False,False
301419,20250102,E1,True,False,False
301421,20250102,E1,False,False,True
301448,20250102,E0,False,False,True
301459,20250102,E0,True,False,False
301487,20250102,E0,False,False,True
301489,20250102,E0,True,False,False
301500,20250102,E0,True,False,False
301522,20250102,E2,False,False,True
301528,20250102,E0,False,False,True
301538,20250102,E2,False,True,False
301539,20250102,E2,True,False,False
301548,20250102,E0,True,False,False
301552,20250102,E2,False,True,False
301555,20250102,E0,False,False,True
301556,20250102,E2,False,False,True
301568,20250102,E1,False,True,False
301589,20250102,E0,False,True,False
301591,20250102,E1,True,False,False
301600,20250102,E2,False,True,False
301606,20250102,E2,False,True,False
301607,20250102,E2,False,True,False
301608,20250102,E2,False,False,True
301611,20250102,E2,False,True,False
301618,20250102,E2,False,True,False
301626,20250102,E2,False,True,False
301628,20250102,E2,False,True,False
301631,20250102,E2,False,False,True
600004,20250102,E0,False,True,False
600009,20250102,E0,False,True,False
600011,20250102,E0,True,False,False
600025,20250102,E0,True,False,False
600054,20250102,E0,False,False,True
600060,20250102,E1,True,False,False
600062,20250102,E0,False,True,False
600095,20250102,E0,True,False,False
600150,20250102,E0,False,True,False
600161,20250102,E1,False,True,False
600189,20250102,E0,False,True,False
600197,20250102,E1,False,True,False
600201,20250102,E0,False,False,True
600211,20250102,E1,True,False,False
600229,20250102,E1,False,False,True
600262,20250102,E1,True,False,False
600276,20250102,E1,True,False,False
600305,20250102,E1,True,False,False
600325,20250102,E0,False,False,True
600426,20250102,E0,False,True,False
600436,20250102,E0,True,False,False
600469,20250102,E1,False,True,False
600475,20250102,E0,False,True,False
600519,20250102,E0,True,False,False
600531,20250102,E0,True,False,False
600559,20250102,E0,False,True,False
600587,20250102,E1,False,True,False
600612,20250102,E0,False,True,False
600645,20250102,E1,True,False,False
600661,20250102,E0,False,True,False
600690,20250102,E0,False,True,False
600710,20250102,E0,False,True,False
600721,20250102,E1,True,False,False
600729,20250102,E1,True,False,False
600738,20250102,E1,True,False,False
600744,20250102,E0,True,False,False
600751,20250102,E1,True,False,False
600771,20250102,E0,True,False,False
600780,20250102,E0,True,False,False
600795,20250102,E0,True,False,False
600809,20250102,E0,True,False,False
600817,20250102,E1,False,True,False
600888,20250102,E1,False,False,True
600905,20250102,E0,True,False,False
600906,20250102,E0,True,False,False
600908,20250102,E0,False,True,False
600916,20250102,E0,False,False,True
600961,20250102,E1,False,False,True
600968,20250102,E1,True,False,False
600970,20250102,E0,False,True,False
600975,20250102,E1,False,False,True
600987,20250102,E0,True,False,False
600988,20250102,E0,True,False,False
601001,20250102,E0,False,False,True
601019,20250102,E1,False,True,False
601021,20250102,E0,True,False,False
601038,20250102,E0,False,True,False
601059,20250102,E0,False,False,True
601065,20250102,E0,False,True,False
601096,20250102,E0,True,False,False
601099,20250102,E0,False,True,False
601100,20250102,E0,True,False,False
601101,20250102,E0,True,False,False
601126,20250102,E0,True,False,False
601233,20250102,E0,False,True,False
601377,20250102,E1,False,False,True
601601,20250102,E0,False,True,False
601633,20250102,E0,False,True,False
601677,20250102,E0,False,True,False
601696,20250102,E0,False,True,False
601717,20250102,E1,True,False,False
601799,20250102,E0,False,False,True
601858,20250102,E1,False,True,False
601860,20250102,E0,False,True,False
601958,20250102,E0,False,False,True
601966,20250102,E0,False,False,True
601975,20250102,E0,False,True,False
601995,20250102,E0,True,False,False
601997,20250102,E0,False,True,False
603027,20250102,E0,False,True,False
603051,20250102,E0,True,False,False
603055,20250102,E0,False,True,False
603075,20250102,E1,True,False,False
603091,20250102,E2,False,True,False
603107,20250102,E1,False,True,False
603132,20250102,E1,False,True,False
603195,20250102,E0,True,False,False
603197,20250102,E1,True,False,False
603198,20250102,E0,False,False,True
603199,20250102,E0,True,False,False
603212,20250102,E0,False,False,True
603225,20250102,E0,False,True,False
603228,20250102,E1,False,True,False
603279,20250102,E0,False,False,True
603288,20250102,E0,True,False,False
603298,20250102,E0,False,False,True
603369,20250102,E0,True,False,False
603373,20250102,E1,False,True,False
603393,20250102,E0,False,True,False
603444,20250102,E0,True,False,False
603456,20250102,E0,True,False,False
603486,20250102,E1,True,False,False
603501,20250102,E0,True,False,False
603556,20250102,E0,False,True,False
603566,20250102,E0,True,False,False
603568,20250102,E1,False,True,False
603589,20250102,E0,False,True,False
603619,20250102,E0,False,True,False
603628,20250102,E0,False,True,False
603693,20250102,E1,True,False,False
603739,20250102,E1,True,False,False
603757,20250102,E1,False,False,True
603778,20250102,E0,False,False,True
603816,20250102,E1,False,True,False
603871,20250102,E0,False,True,False
603899,20250102,E0,True,False,False
603919,20250102,E0,True,False,False
603979,20250102,E0,False,False,True
605011,20250102,E0,True,False,False
605098,20250102,E0,True,False,False
605111,20250102,E0,True,False,False
605116,20250102,E1,False,False,True
605117,20250102,E0,True,False,False
605183,20250102,E0,False,True,False
605188,20250102,E0,True,False,False
605599,20250102,E1,True,False,False
688007,20250102,E0,True,False,False
688008,20250102,E0,True,False,False
688009,20250102,E0,False,True,False
688019,20250102,E0,True,False,False
688029,20250102,E0,False,False,True
688035,20250102,E0,True,False,False
688036,20250102,E0,False,False,True
688037,20250102,E0,True,False,False
688050,20250102,E1,False,False,True
688063,20250102,E0,True,False,False
688065,20250102,E0,True,False,False
688082,20250102,E0,True,False,False
688089,20250102,E0,True,False,False
688099,20250102,E0,False,True,False
688100,20250102,E0,True,False,False
688108,20250102,E1,False,True,False
688111,20250102,E1,False,True,False
688120,20250102,E0,True,False,False
688122,20250102,E0,True,False,False
688123,20250102,E0,True,False,False
688128,20250102,E1,True,False,False
688138,20250102,E0,True,False,False
688158,20250102,E0,True,False,False
688159,20250102,E0,False,False,True
688166,20250102,E0,True,False,False
688169,20250102,E0,False,True,False
688187,20250102,E0,False,True,False
688188,20250102,E0,False,True,False
688200,20250102,E0,True,False,False
688253,20250102,E0,False,False,True
688299,20250102,E0,True,False,False
688334,20250102,E0,True,False,False
688351,20250102,E0,True,False,False
688352,20250102,E0,True,False,False
688363,20250102,E0,False,True,False
688401,20250102,E0,True,False,False
688432,20250102,E0,True,False,False
688472,20250102,E0,False,False,True
688475,20250102,E0,True,False,False
688478,20250102,E0,False,False,True
688484,20250102,E0,False,False,True
688508,20250102,E0,True,False,False
688520,20250102,E0,True,False,False
688525,20250102,E0,True,False,False
688536,20250102,E0,True,False,False
688567,20250102,E0,True,False,False
688601,20250102,E0,False,True,False
688609,20250102,E0,True,False,False
688612,20250102,E0,False,True,False
688615,20250102,E2,False,True,False
688663,20250102,E1,False,False,True
688685,20250102,E0,True,False,False
688687,20250102,E0,True,False,False
688689,20250102,E0,True,False,False
688690,20250102,E0,True,False,False
688717,20250102,E0,True,False,False
688721,20250102,E2,False,False,True
688726,20250102,E2,False,True,False
688728,20250102,E0,True,False,False
688750,20250102,E2,False,True,False
688776,20250102,E0,False,False,True
688789,20250102,E0,False,True,False
689009,20250102,E0,True,False,False
000001,20250506,E0,True,False,False
000020,20250506,E1,False,True,False
000068,20250506,E0,True,False,False
000089,20250506,E0,True,False,False
000166,20250506,E1,False,True,False
000423,20250506,E0,False,True,False
000513,20250506,E0,True,False,False
000521,20250506,E0,False,True,False
000530,20250506,E0,False,True,False
000545,20250506,E1,True,False,False
000548,20250506,E0,False,False,True
000550,20250506,E0,False,True,False
000593,20250506,E1,True,False,False
000596,20250506,E1,True,False,False
000603,20250506,E1,False,True,False
000612,20250506,E0,False,True,False
000619,20250506,E1,False,True,False
000623,20250506,E0,True,False,False
000636,20250506,E0,False,True,False
000650,20250506,E0,True,False,False
000661,20250506,E0,False,True,False
000680,20250506,E0,False,True,False
000690,20250506,E1,True,False,False
000702,20250506,E0,True,False,False
000739,20250506,E0,False,False,True
000777,20250506,E1,False,True,False
000786,20250506,E0,False,True,False
000795,20250506,E0,True,False,False
000800,20250506,E0,False,True,False
000807,20250506,E0,True,False,False
000811,20250506,E0,True,False,False
000819,20250506,E0,True,False,False
000830,20250506,E0,True,False,False
000858,20250506,E1,True,False,False
000860,20250506,E0,True,False,False
000863,20250506,E0,False,True,False
000878,20250506,E0,True,False,False
000883,20250506,E0,False,False,True
000895,20250506,E0,True,False,False
000913,20250506,E0,False,True,False
000922,20250506,E0,False,True,False
000923,20250506,E0,False,False,True
000930,20250506,E1,True,False,False
000957,20250506,E0,False,True,False
000969,20250506,E1,True,False,False
001226,20250506,E0,True,False,False
001227,20250506,E0,True,False,False
001277,20250506,E2,False,False,True
001283,20250506,E0,True,False,False
001319,20250506,E0,True,False,False
001324,20250506,E1,False,True,False
001376,20250506,E0,False,True,False
001387,20250506,E0,False,True,False
001389,20250506,E0,True,False,False
001395,20250506,E2,False,True,False
002003,20250506,E0,False,True,False
002008,20250506,E0,True,False,False
002012,20250506,E0,False,True,False
002015,20250506,E0,True,False,False
002028,20250506,E0,True,False,False
002035,20250506,E0,False,True,False
002043,20250506,E0,False,True,False
002045,20250506,E0,False,True,False
002060,20250506,E1,True,False,False
002064,20250506,E0,True,False,False
002073,20250506,E0,False,True,False
002079,20250506,E0,False,False,True
002083,20250506,E0,True,False,False
002106,20250506,E0,False,True,False
002108,20250506,E1,False,True,False
002112,20250506,E0,False,True,False
002138,20250506,E1,True,False,False
002142,20250506,E0,True,False,False
002145,20250506,E0,True,False,False
